 lambda  el is  lg A   lg gf  E_i   Eion(l) Eion(u)
5244.648 14  1  -4.49  -4.36  5.619     --  8.151
5244.665  6  3  -3.25  -1.18 38.214 24.383 47.887
5244.695 18  2  -5.48  -4.38 24.782 15.759 27.629
5244.700 27  1  -7.12  -5.92  2.877     --  7.860
5244.722 25  3  -6.65   -.59 21.628 15.640 33.667
5244.734 20  1  -5.68  -3.91  5.321     --  6.113
5244.830 18  2  -5.48  -3.97 24.193 15.759 27.629
5244.936 28  1  -5.79  -2.92  4.419     --  7.635
5245.012 18  2  -5.48  -2.50 24.152 15.759 27.629
5245.069 18  2  -5.48  -1.52 24.152 15.759 27.629
5245.069 22  3  -7.05   -.97 15.956 13.580 27.491
5245.113 26  2  -4.53  -3.07 10.858  7.870 16.180
5245.170 26  2  -4.53  -1.95 10.448  7.870 16.180
5245.179 22  1  -7.05   -.89  3.702     --  6.820
5245.258 22  1  -7.05  -3.30  3.319     --  6.820
5245.259 26  3  -4.53  -5.88 13.129 16.180 30.651
5245.276 58  1 -10.49  -1.14   .159     --  5.470
5245.342 29  2  -7.83  -1.07 14.589  7.726 20.292
5245.353 24  1  -6.37  -2.48  4.447     --  6.766
5245.358 18  2  -5.48  -2.16 24.152 15.759 27.629
5245.388 18  2  -5.48   -.42 24.152 15.759 27.629
5245.443 28  2  -5.79  -2.41 12.540  7.635 18.168
5245.455 26  2  -4.53   -.51 10.455  7.870 16.180
5245.469 18  2  -5.48  -3.97 19.261 15.759 27.629
5245.505 42  1 -10.12  -1.27  2.595     --  7.099
5245.521 24  1  -6.37  -6.63  2.709     --  6.766
5245.592 28  2  -5.79  -4.49  4.029  7.635 18.168
5245.598  7  4  -4.07   -.74 57.720 47.448 77.472
5245.598 25  1  -6.65  -4.04  4.194     --  7.435
5245.601 28  1  -5.79  -2.41  4.089     --  7.635
5245.609 23  2  -8.04  -2.90  3.803  6.740 14.650
5245.611 23  1  -8.04  -5.72  1.945     --  6.740
5245.614 23  1  -8.04  -3.61  2.578     --  6.740
5245.618 26  1  -4.53   -.85  4.313     --  7.870
5245.620 18  2  -5.48  -2.64 22.701 15.759 27.629
5245.622 23  1  -8.04  -3.66  2.916     --  6.740
5245.677 28  2  -5.79  -3.61 12.554  7.635 18.168
5245.732 26  1  -4.53  -3.26  3.415     --  7.870
5245.818 23  4  -8.04  -2.32 32.782 29.310 46.707
5245.834  9  1  -7.48  -2.74 14.680     -- 17.422
5245.881 28  3  -5.79   -.24 22.444 18.168 35.170
5245.913 58  1 -10.49    .42   .591     --  5.470
5245.955 17  2  -6.54  -2.28 16.336 12.967 23.810
5245.983 22  1  -7.05  -7.03  2.117     --  6.820
5245.993 26  1  -4.53  -4.17  3.252     --  7.870
5246.041 24  1  -6.37  -3.23  3.850     --  6.766
5246.088 18  2  -5.48  -2.34 24.193 15.759 27.629
5246.115 24  2  -6.37  -4.17  4.410  6.766 16.500
5246.133 22  1  -7.05   -.91  2.506     --  6.820
5246.161 26  1  -4.53  -4.13  3.943     --  7.870
5246.167 26  3  -4.53  -3.70 25.417 16.180 30.651
5246.184 22  1  -7.05  -3.54  3.458     --  6.820
5246.198 18  1  -5.48  -2.48 13.172     -- 15.759
5246.198 26  3  -4.53   -.74 22.275 16.180 30.651
5246.231 10  4  -3.95   -.05 63.443 63.450 97.110
5246.245 26  2  -4.53  -3.44 10.853  7.870 16.180
5246.246 22  1  -7.05  -4.05  2.292     --  6.820
5246.250 28  2  -5.79  -2.46 14.858  7.635 18.168
5246.272 26  2  -4.53  -2.58 10.452  7.870 16.180
5246.449  9  2  -7.48  -2.88 28.173 17.422 34.970
5246.549 22  1  -7.05  -1.90   .836     --  6.820
5246.579 26  2  -4.53  -3.40  8.568  7.870 16.180
5246.693  7  1  -4.07  -3.74 12.000     -- 14.534
5246.693  7  1  -4.07  -3.24 12.000     -- 14.534
5246.726 23  1  -8.04  -4.64  2.583     --  6.740
5246.768 24  2  -6.37  -2.45  3.714  6.766 16.500
5246.817 22  1  -7.05  -3.55  3.305     --  6.820
5246.947 23  1  -8.04  -1.68  2.253     --  6.740
5246.947 27  5  -7.12  -5.23 34.391 51.300 79.500
5247.007 21  1  -8.94  -4.66  1.428     --  6.540
5247.010 27  1  -7.12  -7.01  2.787     --  7.860
5247.049 26  1  -4.53  -4.95   .087     --  7.870
5247.114 29  2  -7.83  -2.55 14.599  7.726 20.292
5247.136 26  2  -4.53  -2.35 10.909  7.870 16.180
5247.145 26  2  -4.53  -3.68 10.861  7.870 16.180
5247.208 21  1  -8.94  -1.83  5.263     --  6.540
5247.208 21  1  -8.94  -2.94  5.263     --  6.540
5247.252  7  2  -4.07   -.39 26.258 14.534 29.601
5247.291 22  1  -7.05   -.73  2.103     --  6.820
5247.294 24  2  -6.37  -1.53 10.784  6.766 16.500
5247.360 23  1  -8.04  -1.80  2.616     --  6.740
5247.373 20  3  -5.68    .64 42.248 11.871 50.908
5247.390 24  2  -6.37  -1.88 10.754  6.766 16.500
5247.481 23  3  -8.04    .15 17.516 14.650 29.310
5247.489 22  3  -7.05    .01 18.471 13.580 27.491
5247.500 18  2  -5.48  -1.62 24.155 15.759 27.629
5247.536 23  1  -8.04  -3.98  2.895     --  6.740
5247.566 24  1  -6.37  -1.48   .961     --  6.766
5247.583 24  2  -6.37  -2.21 10.768  6.766 16.500
5247.756 25  1  -6.65  -2.01  5.385     --  7.435
5247.767 28  2  -5.79  -3.62 14.493  7.635 18.168
5247.772 22  1  -7.05  -2.22  3.407     --  6.820
5247.807 22  1  -7.05   -.95  3.718     --  6.820
5247.856 25  1  -6.65  -3.17  4.794     --  7.435
5247.883 25  3  -6.65   -.63 21.854 15.640 33.667
5247.911 27  1  -7.12  -2.07  1.785     --  7.860
5247.952 26  2  -4.53    .63 10.531  7.870 16.180
5247.956 22  1  -7.05  -3.00  3.337     --  6.820
5247.971 24  1  -6.37  -3.04  4.778     --  6.766
5247.976 29  2  -7.83  -2.53 14.890  7.726 20.292
5247.993  8  2  -3.11  -4.16 31.702 13.618 35.116
5248.005 18  2  -5.48  -3.77 23.874 15.759 27.629
5248.015 24  1  -6.37  -5.09  2.710     --  6.766
5248.019 29  2  -7.83  -2.92 14.650  7.726 20.292
5248.165 26  2  -4.53  -2.53 10.845  7.870 16.180
5248.178 28  3  -5.79  -1.68 22.761 18.168 35.170
5248.214 17  2  -6.54  -3.08 19.685 12.967 23.810
5248.239 18  1  -5.48  -4.83 13.172     -- 15.759
5248.255 26  3  -4.53  -4.71 13.131 16.180 30.651
5248.258 26  3  -4.53  -1.97 22.283 16.180 30.651
5248.372 28  1  -5.79  -2.43  3.941     --  7.635
5248.378 22  1  -7.05  -4.57   .813     --  6.820
5248.383 22  1  -7.05  -2.52  1.879     --  6.820
5248.459 28  2  -5.79  -2.36 14.516  7.635 18.168
5248.484 21  2  -8.94  -3.92  8.253  6.540 12.800
5248.489  8  2  -3.11  -3.04 31.702 13.618 35.116
5248.525 21  2  -8.94  -5.12  8.253  6.540 12.800
5248.553 23  1  -8.04  -2.35  1.931     --  6.740
5248.583 23  1  -8.04  -3.40  2.583     --  6.740
5248.599 24  3  -6.37  -1.76 19.545 16.500 30.960
5248.649 23  1  -8.04  -2.91  3.071     --  6.740
5248.682 25  1  -6.65  -1.12  4.794     --  7.435
5248.808 17  1  -6.54  -3.35 10.336     -- 12.967
5248.861 23  1  -8.04  -5.23  2.505     --  6.740
5248.914 28  2  -5.79  -3.53 14.486  7.635 18.168
5249.032 28  1  -5.79  -2.61  3.941     --  7.635
5249.062 28  2  -5.79  -3.63 14.334  7.635 18.168
5249.073 23  1  -8.04  -2.07  2.365     --  6.740
5249.105 26  1  -4.53  -1.41  4.473     --  7.870
5249.107 28  2  -5.79  -4.24  9.909  7.635 18.168
5249.112  6  3  -3.25   -.19 40.198 24.383 47.887
5249.115 25  3  -6.65  -3.05 21.855 15.640 33.667
5249.161 58  1 -10.49  -1.10   .206     --  5.470
5249.165 18  1  -5.48  -2.77 13.172     -- 15.759
5249.173 24  1  -6.37  -2.02  4.449     --  6.766
5249.184 23  1  -8.04  -4.52  1.711     --  6.740
5249.242 23  2  -8.04  -2.77  3.973  6.740 14.650
5249.276 22  1  -7.05  -4.65   .818     --  6.820
5249.297 26  2  -4.53  -2.88  7.773  7.870 16.180
5249.344 26  2  -4.53   -.60 10.414  7.870 16.180
5249.344 25  2  -6.65  -3.28 11.050  7.435 15.640
5249.346  9  1  -7.48  -2.64 14.680     -- 17.422
5249.352 26  3  -4.53  -1.43 18.509 16.180 30.651
5249.399 25  1  -6.65  -2.88  4.194     --  7.435
5249.410 17  2  -6.54  -2.70 16.337 12.967 23.810
5249.411 20  1  -5.68   -.92  4.763     --  6.113
5249.438 24  2  -6.37  -2.43  3.758  6.766 16.500
5249.528  6  2  -3.25  -1.50 24.275 11.260 24.383
5249.531 24  1  -6.37  -2.77  4.855     --  6.766
5249.542 18  2  -5.48  -3.18 24.792 15.759 27.629
5249.544 18  2  -5.48  -1.61 23.487 15.759 27.629
5249.568 22  1  -7.05   -.79  3.166     --  6.820
5249.576 60  2 -10.54    .21   .976  5.490 10.720
5249.592 23  3  -8.04   -.11 18.962 14.650 29.310
5249.605 58  1 -10.49   -.63   .411     --  5.470
5249.616 17  2  -6.54  -2.03 16.337 12.967 23.810
5249.636  7  2  -4.07  -1.17 26.124 14.534 29.601
5249.674 30  3  -7.44    .47 26.699 17.964 39.722
5249.842 59  1 -11.33   -.39   .550     --  5.420
5249.898  6  2  -3.25  -2.00 24.270 11.260 24.383
5249.981 22  1  -7.05  -2.36  3.351     --  6.820
5249.989 14  1  -4.49  -4.55  7.516     --  8.151
5249.995 18  2  -5.48  -2.48 23.258 15.759 27.629
5250.000 27  1  -7.12    .32  4.175     --  7.860
5250.038 18  2  -5.48  -2.53 24.792 15.759 27.629
5250.137 24  2  -6.37   -.42 10.760  6.766 16.500
5250.193  7  1  -4.07  -2.84 12.000     -- 14.534
5250.208 26  1  -4.53  -4.94   .121     --  7.870
5250.292 24  2  -6.37  -4.21 10.920  6.766 16.500
5250.331 42  1 -10.12  -2.23  2.597     --  7.099
5250.524 29  1  -7.83   -.85  5.523     --  7.726
5250.561 18  2  -5.48  -3.00 23.514 15.759 27.629
5250.620 23  3  -8.04   -.40 17.604 14.650 29.310
5250.645 26  1  -4.53  -2.05  2.198     --  7.870
5250.812 60  2 -10.54   -.48   .745  5.490 10.720
5250.832 24  1  -6.37  -2.35  5.288     --  6.766
5250.846 23  1  -8.04  -3.39  2.638     --  6.740
5250.930 22  1  -7.05  -5.16   .826     --  6.820
5250.979 25  3  -6.65  -3.64 14.408 15.640 33.667
5251.007 26  2  -4.53  -3.96 11.145  7.870 16.180
5251.036 28  2  -5.79  -3.35 12.317  7.635 18.168
5251.053 23  1  -8.04  -1.87  2.247     --  6.740
5251.055 58  1 -10.49   -.06   .984     --  5.470
5251.073 18  2  -5.48  -3.98 24.155 15.759 27.629
5251.123 22  1  -7.05   -.55  3.718     --  6.820
5251.130 18  2  -5.48  -3.13 24.155 15.759 27.629
5251.134 42  1 -10.12  -2.41  2.598     --  7.099
5251.163 24  2  -6.37  -3.65 12.683  6.766 16.500
5251.205  7  1  -4.07  -4.01 12.010     -- 14.534
5251.205  7  1  -4.07  -2.22 12.010     -- 14.534
5251.211 26  2  -4.53   -.85 10.455  7.870 16.180
5251.233 26  2  -4.53    .51 10.520  7.870 16.180
5251.307 23  1  -8.04  -2.28  2.365     --  6.740
5251.392 25  1  -6.65  -1.42  5.405     --  7.435
5251.420 18  2  -5.48   -.51 24.155 15.759 27.629
5251.420 23  3  -8.04  -1.74 20.491 14.650 29.310
5251.432 26  2  -4.53  -4.11  7.489  7.870 16.180
5251.469 22  1  -7.05  -4.65   .818     --  6.820
5251.499 22  1  -7.05  -3.15  3.460     --  6.820
5251.544 29  2  -7.83  -3.03 14.337  7.726 20.292
5251.591 41  1 -10.62  -1.58   .000     --  6.880
5251.591 23  3  -8.04  -3.49 22.076 14.650 29.310
5251.619 23  3  -8.04  -2.88 22.076 14.650 29.310
5251.652 23  3  -8.04  -2.65 17.451 14.650 29.310
5251.685 44  1 -10.20  -1.73  1.589     --  7.370
5251.685 24  1  -6.37  -2.52  4.455     --  6.766
5251.701 59  2 -11.33  -1.24   .630  5.420 10.550
5251.823 25  2  -6.65  -1.83  7.053  7.435 15.640
5251.855 22  1  -7.05  -2.98  3.424     --  6.820
5251.872 28  3  -5.79  -1.81 22.565 18.168 35.170
5251.875 23  1  -8.04  -4.56  3.239     --  6.740
5251.911 24  1  -6.37  -3.35  4.618     --  6.766
5252.019 22  2  -7.05  -2.50  2.590  6.820 13.580
5252.028 58  1 -10.49   -.69   .621     --  5.470
5252.050  9  1  -7.48  -2.51 14.683     -- 17.422
5252.060  9  1  -7.48  -3.81 14.555     -- 17.422
5252.071 26  3  -4.53  -6.18 13.585 16.180 30.651
5252.101 22  1  -7.05  -2.43   .048     --  6.820
5252.121 26  2  -4.53  -3.52 10.861  7.870 16.180
5252.166 18  2  -5.48  -1.08 23.258 15.759 27.629
5252.209 28  2  -5.79  -5.61  4.032  7.635 18.168
5252.228 23  1  -8.04  -5.96  2.581     --  6.740
5252.232 26  2  -4.53  -4.02 10.414  7.870 16.180
5252.295 25  3  -6.65   -.22 21.631 15.640 33.667
5252.353 22  1  -7.05  -1.50  2.333     --  6.820
5252.377 23  4  -8.04  -2.18 32.864 29.310 46.707
5252.380 23  1  -8.04  -3.44  2.916     --  6.740
5252.391 28  2  -5.79  -3.69 14.242  7.635 18.168
5252.506 26  2  -4.53  -2.63  9.100  7.870 16.180
5252.510 24  2  -6.37  -3.61 10.748  6.766 16.500
5252.604 28  3  -5.79  -1.65 22.694 18.168 35.170
5252.612 24  2  -6.37  -3.89  8.785  6.766 16.500
5252.662 58  2 -10.49   -.87  1.155  5.470 10.850
5252.675 28  3  -5.79  -2.18 22.761 18.168 35.170
5252.714 22  1  -7.05  -4.21  3.305     --  6.820
5252.744 23  1  -8.04  -2.81  2.247     --  6.740
5252.787 18  1  -5.48  -1.59 13.095     -- 15.759
5252.813 28  2  -5.79  -3.47 13.860  7.635 18.168
5252.893 25  2  -6.65  -2.18 10.661  7.435 15.640
5252.924 24  1  -6.37  -3.27  2.987     --  6.766
5252.954 21  1  -8.94  -1.93  5.265     --  6.540
5253.012 28  3  -5.79  -3.06 22.930 18.168 35.170
5253.023 26  1  -4.53  -3.87  2.279     --  7.870
5253.026 41  1 -10.62  -1.50  1.395     --  6.880
5253.040 17  2  -6.54  -3.88 19.680 12.967 23.810
5253.040 26  2  -4.53  -1.09 11.255  7.870 16.180
5253.051 28  3  -5.79   -.39 22.664 18.168 35.170
5253.087 17  2  -6.54  -2.80 19.687 12.967 23.810
5253.147 28  2  -5.79  -3.36 14.251  7.635 18.168
5253.197 23  1  -8.04  -1.84  2.242     --  6.740
5253.225 21  1  -8.94  -2.99  2.608     --  6.540
5253.240 26  1  -4.53  -3.18  3.635     --  7.870
5253.285 22  1  -7.05  -1.06  3.698     --  6.820
5253.310 26  1  -4.53  -3.90  4.320     --  7.870
5253.332 26  2  -4.53  -2.93 10.861  7.870 16.180
5253.346 23  1  -8.04  -2.84  3.933     --  6.740
5253.376 18  2  -5.48  -1.35 24.160 15.759 27.629
5253.393 23  1  -8.04  -3.34  2.332     --  6.740
5253.413 58  1 -10.49  -1.01   .294     --  5.470
5253.434 18  2  -5.48  -2.71 24.160 15.759 27.629
5253.448 57  1 -10.82   -.82   .131     --  5.577
5253.461 26  1  -4.53  -1.60  3.283     --  7.870
5253.479 15  2  -6.59    .29 11.021 10.486 19.725
5253.514 26  2  -4.53  -1.10 10.452  7.870 16.180
5253.559  6  2  -3.25  -1.40 24.272 11.260 24.383
5253.570 23  1  -8.04  -2.69  2.256     --  6.740
5253.575  6  3  -3.25   -.71 38.218 24.383 47.887
5253.597 24  1  -6.37  -2.80  3.847     --  6.766
5253.620 18  2  -5.48  -2.43 23.874 15.759 27.629
5253.641 26  2  -4.53   -.09 10.452  7.870 16.180
5253.644 22  1  -7.05  -1.82  2.239     --  6.820
5253.673 26  2  -4.53  -2.68 10.845  7.870 16.180
5253.697  6  1  -3.25  -4.07  8.771     -- 11.260
5253.735 28  1  -5.79  -1.79  4.419     --  7.635
5253.796 24  1  -6.37  -3.68  4.207     --  6.766
5253.807 23  1  -8.04  -2.67  3.074     --  6.740
5253.846 27  1  -7.12  -1.32  4.175     --  7.860
5253.915 41  1 -10.62  -1.34  1.094     --  6.880
5253.921  9  1  -7.48  -3.51 14.555     -- 17.422
5253.923 23  1  -8.04  -1.64  3.113     --  6.740
5253.934  7  1  -4.07  -2.99 11.603     -- 14.534
5253.942 26  3  -4.53  -4.45 22.272 16.180 30.651
5254.036 21  2  -8.94  -3.69  8.255  6.540 12.800
5254.062 25  3  -6.65  -1.53 21.564 15.640 33.667
5254.076 22  1  -7.05  -3.18  2.250     --  6.820
5254.078 21  2  -8.94  -6.10  8.255  6.540 12.800
5254.152 24  1  -6.37  -1.95  4.389     --  6.766
5254.179 22  1  -7.05  -3.41  3.128     --  6.820
5254.214 29  2  -7.83  -1.65 14.890  7.726 20.292
5254.290 24  2  -6.37   -.42 10.754  6.766 16.500
5254.348 28  2  -5.79  -2.55 14.614  7.635 18.168
5254.351 28  2  -5.79  -3.60 14.614  7.635 18.168
5254.362 27  1  -7.12  -2.10  4.395     --  7.860
5254.400 26  2  -4.53   -.77 10.500  7.870 16.180
5254.418 17  1  -6.54  -3.23 10.281     -- 12.967
5254.467 22  1  -7.05  -1.59  2.334     --  6.820
5254.471 18  1  -5.48  -3.84 13.153     -- 15.759
5254.564 26  3  -4.53   -.34 22.286 16.180 30.651
5254.644 26  3  -4.53  -1.78 23.150 16.180 30.651
5254.647 27  1  -7.12  -1.25  3.971     --  7.860
5254.793  7  1  -4.07  -4.59 12.010     -- 14.534
5254.822 58  1 -10.49   -.13   .719     --  5.470
5254.857 27  1  -7.12  -1.18  4.209     --  7.860
5254.873 24  3  -6.37  -8.28  9.342 16.500 30.960
5254.890 28  2  -5.79   -.97 12.553  7.635 18.168
5254.898 27  1  -7.12  -3.41  4.916     --  7.860
5254.917 26  4  -4.53  -3.52 24.317 30.651 54.800
5254.926 24  1  -6.37   -.55  3.410     --  6.766
5254.929 26  2  -4.53  -3.23  3.230  7.870 16.180
5254.934 21  2  -8.94  -5.31  8.253  6.540 12.800
5254.955 26  1  -4.53  -4.76   .110     --  7.870
5254.970 26  1  -4.53  -4.03  4.294     --  7.870
5254.973 15  2  -6.59  -1.13 13.962 10.486 19.725
5254.981 23  1  -8.04  -3.29  2.616     --  6.740
5255.004 26  2  -4.53  -2.37 10.520  7.870 16.180
5255.017 23  1  -8.04  -5.56  1.873     --  6.740
5255.133 24  1  -6.37   -.39  3.464     --  6.766
5255.189  9  1  -7.48  -1.74 14.683     -- 17.422
5255.221 24  2  -6.37   -.79 10.768  6.766 16.500
5255.246 24  2  -6.37  -1.69 10.744  6.766 16.500
5255.275 22  1  -7.05  -5.01  2.495     --  6.820
5255.326 25  1  -6.65   -.90  3.133     --  7.435
5255.331  8  2  -3.11  -3.89 31.710 13.618 35.116
5255.345  7  1  -4.07  -3.17 12.010     -- 14.534
5255.345  7  1  -4.07  -3.86 12.010     -- 14.534
5255.345  7  1  -4.07  -4.03 12.010     -- 14.534
5255.362 23  1  -8.04  -5.09  1.950     --  6.740
5255.411 18  2  -5.48  -1.54 23.082 15.759 27.629
5255.448 28  2  -5.79  -3.50 14.614  7.635 18.168
5255.506 60  2 -10.54   -.82   .205  5.490 10.720
5255.542 23  3  -8.04  -2.97 22.076 14.650 29.310
5255.570  9  1  -7.48  -1.64 14.683     -- 17.422
5255.572 28  3  -5.79    .09 22.696 18.168 35.170
5255.683 26  1  -4.53  -1.72  4.220     --  7.870
5255.723 18  2  -5.48  -1.94 24.795 15.759 27.629
5255.753 18  2  -5.48  -3.19 24.814 15.759 27.629
5255.753 26  1  -4.53  -1.24  4.283     --  7.870
5255.763 28  2  -5.79   -.75 12.553  7.635 18.168
5255.838 26  2  -4.53  -3.52 10.858  7.870 16.180
5255.840 22  1  -7.05   -.42  2.117     --  6.820
5255.859  4  2 -10.89  -1.45 14.316  9.322 18.211
5255.859  4  2 -10.89  -1.75 14.316  9.322 18.211
5255.883 20  1  -5.68  -3.73  5.181     --  6.113
5255.945 23  2  -8.04  -3.61  2.601  6.740 14.650
5255.982 58  1 -10.49    .01  1.157     --  5.470
5256.089  6  2  -3.25  -1.50 24.270 11.260 24.383
5256.191 23  1  -8.04  -1.60  2.269     --  6.740
5256.221 18  2  -5.48  -2.90 24.795 15.759 27.629
5256.354 28  5  -5.79  -4.41 38.059 54.900 75.500
5256.530 26  1  -4.53  -7.73  2.990     --  7.870
5256.553 26  2  -4.53  -4.09 11.681  7.870 16.180
5256.562 18  2  -5.48  -1.58 23.514 15.759 27.629
5256.680 24  2  -6.37  -3.64  4.415  6.766 16.500
5256.763 22  3  -7.05  -1.13 16.006 13.580 27.491
5256.821 23  1  -8.04   -.34  2.616     --  6.740
5256.853 26  2  -4.53  -3.99 11.289  7.870 16.180
5256.893 38  1  -9.14    .39  2.271     --  5.695
5256.893 23  1  -8.04  -4.22  3.815     --  6.740
5256.907 25  2  -6.65  -5.24  6.493  7.435 15.640
5256.938 26  2  -4.53  -4.25  2.891  7.870 16.180
5256.990 23  1  -8.04  -5.23  2.583     --  6.740
5257.028 23  1  -8.04  -2.55  3.079     --  6.740
5257.073 24  1  -6.37  -3.49  3.435     --  6.766
5257.081 44  1 -10.20    .23  3.786     --  7.370
5257.122 26  2  -4.53    .03 10.500  7.870 16.180
5257.153 28  2  -5.79  -2.03 14.238  7.635 18.168
5257.216 23  3  -8.04  -4.42 10.700 14.650 29.310
5257.236  6  2  -3.25   -.50 24.278 11.260 24.383
5257.275 26  3  -4.53   -.63 22.287 16.180 30.651
5257.333 22  3  -7.05   -.99 15.938 13.580 27.491
5257.418 25  3  -6.65  -4.02 14.997 15.640 33.667
5257.444 18  2  -5.48  -3.76 23.874 15.759 27.629
5257.483  9  1  -7.48  -2.82 14.683     -- 17.422
5257.501 23  2  -8.04  -3.44  2.276  6.740 14.650
5257.504 24  2  -6.37  -2.25 10.736  6.766 16.500
5257.526 25  2  -6.65  -8.17  5.400  7.435 15.640
5257.578 26  1  -4.53  -4.07  3.984     --  7.870
5257.609 27  1  -7.12   -.93  3.971     --  7.860
5257.617 22  1  -7.05  -1.24  2.488     --  6.820
5257.640 26  2  -4.53  -4.52  8.145  7.870 16.180
5257.653 14  2  -4.49  -1.50 16.624  8.151 16.345
5257.654 26  1  -4.53  -2.79  3.573     --  7.870
5257.813 28  3  -5.79   -.62 22.856 18.168 35.170
5257.819 12  3  -4.46  -1.27 70.686 15.035 80.143
5257.830 28  2  -5.79   -.81 12.554  7.635 18.168
5257.859 15  1  -6.59  -3.00  6.985     -- 10.486
5257.875 15  1  -6.59  -3.00  6.954     -- 10.486
5257.893 22  1  -7.05  -3.49  2.297     --  6.820
5257.895 26  2  -4.53   -.71 10.455  7.870 16.180
5257.924 28  2  -5.79  -1.65 14.473  7.635 18.168
5257.944 28  2  -5.79   -.90 14.473  7.635 18.168
5257.963 28  3  -5.79  -2.64 25.757 18.168 35.170
5258.026 26  2  -4.53  -3.29  7.604  7.870 16.180
5258.029 26  2  -4.53  -2.10 10.500  7.870 16.180
5258.065 23  1  -8.04  -2.67  3.087     --  6.740
5258.083 26  1  -4.53  -6.96  2.609     --  7.870
5258.118 23  1  -8.04  -2.01  1.800     --  6.740
5258.121 26  2  -4.53   -.92 10.467  7.870 16.180
5258.122 26  2  -4.53  -1.81 10.520  7.870 16.180
5258.132 28  3  -5.79  -4.87 12.180 18.168 35.170
5258.248 18  2  -5.48  -3.80 24.160 15.759 27.629
5258.248  7  1  -4.07  -3.19 12.010     -- 14.534
5258.295 26  1  -4.53  -3.64  3.929     --  7.870
5258.311 18  2  -5.48  -1.05 24.160 15.759 27.629
5258.320 23  1  -8.04  -1.56  3.099     --  6.740
5258.325 27  1  -7.12  -4.57  1.883     --  7.860
5258.383 21  1  -8.94    .47  2.509     --  6.540
5258.417 28  3  -5.79  -1.14 22.765 18.168 35.170
5258.423 26  2  -4.53  -1.10 10.523  7.870 16.180
5258.456 58  2 -10.49  -1.74   .701  5.470 10.850
5258.471 39  1  -9.80  -2.14  1.890     --  6.380
5258.621 25  2  -6.65  -7.26  6.494  7.435 15.640
5258.627 28  2  -5.79    .19 14.486  7.635 18.168
5258.690 23  1  -8.04  -4.13  3.827     --  6.740
5258.724 23  1  -8.04  -4.69  2.895     --  6.740
5258.749 26  2  -4.53  -2.99 10.522  7.870 16.180
5258.842 14  1  -4.49   -.18  5.616     --  8.151
5258.879 26  2  -4.53  -2.66  9.130  7.870 16.180
5258.912 26  2  -4.53  -3.69 10.937  7.870 16.180
5258.920 26  3  -4.53  -3.93 23.323 16.180 30.651
5258.926 23  3  -8.04  -2.47 19.279 14.650 29.310
5258.992 24  2  -6.37  -1.49 10.746  6.766 16.500
5259.032 42  1 -10.12   -.82  2.598     --  7.099
5259.038 22  1  -7.05  -4.09  3.323     --  6.820
5259.056  6  2  -3.25  -1.00 24.275 11.260 24.383
5259.058 26  3  -4.53  -3.54 23.323 16.180 30.651
5259.091 26  1  -4.53  -1.15  4.371     --  7.870
5259.130 24  1  -6.37  -3.85  4.855     --  6.766
5259.193 18  2  -5.48  -1.34 23.082 15.759 27.629
5259.269 18  2  -5.48  -2.52 24.816 15.759 27.629
5259.269 24  1  -6.37  -2.99  3.850     --  6.766
5259.276 22  1  -7.05  -4.36  1.749     --  6.820
5259.321 26  3  -4.53  -5.21 13.129 16.180 30.651
5259.330 23  1  -8.04  -3.74  3.080     --  6.740
5259.379 57  2 -10.82  -1.76   .173  5.577 11.060
5259.385 18  2  -5.48  -2.66 24.163 15.759 27.629
5259.396 26  2  -4.53  -2.80  9.575  7.870 16.180
5259.404 23  2  -8.04  -5.29  2.221  6.740 14.650
5259.438 10  2  -3.95  -2.89 37.496 21.564 40.962
5259.460 28  2  -5.79  -3.31 14.377  7.635 18.168
5259.466 28  1  -5.79  -1.50  3.740     --  7.635
5259.473 24  2  -6.37  -1.91 10.760  6.766 16.500
5259.484 28  2  -5.79  -3.78 14.493  7.635 18.168
5259.535 22  1  -7.05  -1.02  3.708     --  6.820
5259.587 27  1  -7.12  -7.20   .923     --  7.860
5259.601 25  2  -6.65  -8.36  5.400  7.435 15.640
5259.655 26  2  -4.53  -3.96  8.266  7.870 16.180
5259.664  6  2  -3.25  -1.20 24.270 11.260 24.383
5259.673 30  3  -7.44   -.85 27.034 17.964 39.722
5259.678 21  2  -8.94  -3.78  8.399  6.540 12.800
5259.698 17  1  -6.54  -2.92 10.307     -- 12.967
5259.704 26  2  -4.53  -3.39 10.455  7.870 16.180
5259.728 59  2 -11.33    .08   .633  5.420 10.550
5259.758  6  2  -3.25  -1.20 24.272 11.260 24.383
5259.761 23  3  -8.04  -2.75 22.080 14.650 29.310
5259.822 25  2  -6.65  -4.09  6.495  7.435 15.640
5259.832 26  2  -4.53  -1.96 10.930  7.870 16.180
5259.920 58  1 -10.49   -.84   .294     --  5.470
5260.001 22  1  -7.05   -.10  2.738     --  6.820
5260.049 25  2  -6.65  -3.08 11.047  7.435 15.640
5260.107 13  3  -5.57  -2.48 23.542 18.828 28.447
5260.107 13  3  -5.57  -1.33 23.542 18.828 28.447
5260.141 42  1 -10.12   -.73  3.825     --  7.099
5260.196 13  3  -5.57  -1.18 23.542 18.828 28.447
5260.226 23  1  -8.04  -3.83  3.315     --  6.740
5260.259 26  2  -4.53   1.07 10.419  7.870 16.180
5260.387 20  1  -5.68  -1.90  2.521     --  6.113
